"Date","Price","Open","High","Low","Vol.","Change %"
"25-10-2024","55,277.95","56,482.90","56,506.35","54,740.95","253.03B","-1.90%"
"24-10-2024","56,349.75","56,533.20","56,796.15","56,232.15","217.67B","-0.33%"
"23-10-2024","56,533.55","56,100.60","57,033.90","55,644.25","273.43B","0.64%"
"22-10-2024","56,174.05","57,722.65","57,804.90","56,086.75","215.07B","-2.61%"
"21-10-2024","57,677.70","58,807.60","58,970.35","57,614.20","210.75B","-1.66%"
"18-10-2024","58,649.15","58,222.65","58,752.70","57,575.30","207.06B","0.31%"
"17-10-2024","58,465.95","59,521.30","59,550.80","58,415.80","176.56B","-1.66%"
"16-10-2024","59,451.85","59,520.75","59,700.30","59,234.95","197.08B","-0.24%"
"15-10-2024","59,593.25","59,664.45","59,686.20","59,279.65","182.95B","0.21%"
"14-10-2024","59,465.45","59,354.20","59,520.80","59,043.40","212.84B","0.43%"
"11-10-2024","59,212.70","59,038.75","59,259.15","58,826.20","199.18B","0.47%"
"10-10-2024","58,935.85","59,437.05","59,539.00","58,832.30","202.38B","-0.28%"
"09-10-2024","59,102.65","58,917.90","59,476.55","58,873.50","232.71B","0.97%"
"08-10-2024","58,535.90","57,096.15","58,649.25","56,919.00","245.98B","2.16%"
"07-10-2024","57,300.20","58,731.25","58,855.85","56,823.20","234.31B","-2.01%"
"04-10-2024","58,474.45","58,959.80","59,274.70","57,916.80","236.82B","-0.93%"
"03-10-2024","59,024.70","59,490.30","60,099.60","58,891.30","253.93B","-2.21%"
"01-10-2024","60,358.30","60,241.45","60,414.80","59,896.80","188.40B","0.34%"
"30-09-2024","60,153.80","60,189.55","60,381.10","59,829.60","206.29B","-0.38%"
"27-09-2024","60,381.15","60,584.05","60,696.35","60,275.30","252.89B","-0.15%"
"26-09-2024","60,469.15","60,603.85","60,615.40","59,983.45","227.71B","0.01%"
"25-09-2024","60,465.15","60,872.00","60,888.50","60,284.35","197.89B","-0.63%"
"24-09-2024","60,850.80","60,887.60","60,925.95","60,737.55","202.74B","0.23%"
"23-09-2024","60,712.40","60,521.45","60,759.45","60,250.70","244.27B","0.84%"
"20-09-2024","60,208.80","59,614.45","60,374.55","59,393.20","349.62B","1.44%"
"19-09-2024","59,351.90","60,073.25","60,208.60","58,352.10","293.19B","-0.67%"
"18-09-2024","59,752.85","60,223.75","60,294.35","59,443.35","225.41B","-0.71%"
"17-09-2024","60,180.75","60,367.15","60,404.65","60,002.95","182.78B","-0.13%"
"16-09-2024","60,259.75","60,345.40","60,408.25","60,029.85","","0.38%"
"13-09-2024","60,034.05","59,860.40","60,189.35","59,779.30","234.24B","0.66%"
"12-09-2024","59,640.30","59,436.85","59,697.75","59,197.15","193.10B","1.19%"
"11-09-2024","58,938.05","59,238.40","59,479.50","58,812.95","191.88B","-0.17%"
"10-09-2024","59,039.05","58,784.50","59,200.10","58,754.15","201.54B","1.19%"
"09-09-2024","58,347.40","58,463.10","58,481.55","57,791.20","195.54B","-0.26%"
"06-09-2024","58,501.95","59,489.55","59,527.15","58,396.80","223.48B","-1.59%"
"05-09-2024","59,448.50","59,550.15","59,597.35","59,335.75","261.63B","0.38%"
"04-09-2024","59,223.70","58,861.80","59,271.30","58,756.90","220.22B","-0.13%"
"03-09-2024","59,297.85","59,271.05","59,478.90","59,231.55","209.15B","0.25%"
"02-09-2024","59,152.65","59,529.90","59,529.90","58,967.60","241.92B","-0.23%"
"30-08-2024","59,286.65","59,153.85","59,472.55","58,982.80","601.58B","0.68%"
"29-08-2024","58,883.95","59,231.00","59,269.85","58,522.95","202.86B","-0.44%"
"28-08-2024","59,146.40","59,388.80","59,412.70","58,942.65","227.35B","-0.12%"
"27-08-2024","59,220.25","59,086.45","59,260.15","58,985.75","253.30B","0.49%"
"26-08-2024","58,931.15","58,847.50","58,996.50","58,664.30","210.45B","0.64%"
"23-08-2024","58,555.30","58,961.55","59,008.45","58,518.20","224.21B","-0.49%"
"22-08-2024","58,844.85","58,743.05","58,946.90","58,623.75","220.82B","0.69%"
"21-08-2024","58,444.05","58,303.20","58,508.45","58,143.70","232.42B","0.34%"
"20-08-2024","58,247.85","58,037.30","58,282.65","57,828.30","203.94B","0.84%"
"19-08-2024","57,760.90","57,992.65","58,111.45","57,623.20","192.78B","0.18%"
"16-08-2024","57,656.00","56,991.75","57,699.75","56,861.20","200.63B","1.96%"
"14-08-2024","56,547.05","57,090.20","57,144.10","56,347.10","223.78B","-0.59%"
"13-08-2024","56,881.50","57,580.35","57,658.35","56,779.85","207.28B","-0.78%"
"12-08-2024","57,330.60","56,984.65","57,440.95","56,677.85","267.91B","0.27%"
"09-08-2024","57,174.40","57,227.00","57,427.20","57,019.45","210.69B","0.87%"
"08-08-2024","56,681.20","57,031.50","57,233.40","56,603.95","227.41B","-0.34%"
"07-08-2024","56,873.80","56,570.50","56,936.35","56,054.15","222.61B","2.45%"
"06-08-2024","55,515.55","56,295.90","57,002.05","55,362.20","205.10B","-0.61%"
"05-08-2024","55,857.25","56,319.15","56,748.95","55,463.95","288.85B","-3.55%"
"02-08-2024","57,913.65","57,900.60","58,247.30","57,563.40","220.30B","-0.99%"
"01-08-2024","58,490.40","59,259.55","59,290.05","58,199.30","218.75B","-0.85%"
"31-07-2024","58,990.90","58,932.60","59,116.00","58,727.70","294.30B","0.63%"
"30-07-2024","58,623.40","58,445.35","58,782.25","58,355.60","238.71B","0.45%"
"29-07-2024","58,362.05","58,192.15","58,455.10","58,054.80","304.16B","1.03%"
"26-07-2024","57,768.10","56,991.55","57,813.55","56,980.45","261.51B","1.81%"
"25-07-2024","56,741.75","56,439.80","56,916.75","56,320.70","246.54B","-0.23%"
"24-07-2024","56,872.75","56,323.45","56,964.35","56,227.00","265.49B","1.04%"
"23-07-2024","56,285.25","56,968.20","56,991.45","54,423.05","345.79B","-0.60%"
"22-07-2024","56,624.65","55,724.60","56,746.70","55,336.60","275.11B","1.28%"
"19-07-2024","55,908.30","57,069.75","57,069.75","55,788.10","294.01B","-2.11%"
"18-07-2024","57,111.10","57,618.30","57,629.75","56,693.95","283.79B","-0.96%"
"16-07-2024","57,664.00","57,866.65","57,909.85","57,560.50","237.81B","0.00%"
"15-07-2024","57,664.45","57,431.55","57,687.65","56,985.90","276.53B","0.86%"
"12-07-2024","57,173.80","57,408.60","57,412.80","57,004.05","295.95B","0.04%"
"11-07-2024","57,148.25","57,217.40","57,263.65","56,904.40","","0.40%"
"10-07-2024","56,921.15","57,348.20","57,373.30","55,727.80","","-0.27%"
"09-07-2024","57,077.55","57,158.80","57,297.75","56,798.25","0.00K","0.33%"
"08-07-2024","56,888.20","57,294.40","57,339.90","56,706.15","","-0.35%"
"05-07-2024","57,089.45","56,690.30","57,139.25","56,558.35","","0.83%"
"04-07-2024","56,618.60","56,510.25","56,711.25","56,316.35","","0.58%"
"03-07-2024","56,293.30","56,149.90","56,361.50","55,981.35","","0.79%"
"02-07-2024","55,854.70","56,462.70","56,504.50","55,518.60","","-0.78%"
"01-07-2024","56,292.50","55,901.45","56,335.70","55,762.60","","1.00%"
"28-06-2024","55,736.90","55,577.50","55,927.60","55,552.05","","0.56%"
"27-06-2024","55,424.25","55,382.65","55,681.10","54,975.80","","0.32%"
"26-06-2024","55,245.80","55,427.05","55,521.35","55,168.25","","-0.22%"
"25-06-2024","55,368.55","55,764.85","55,922.95","55,269.25","","-0.38%"
"24-06-2024","55,577.05","55,309.65","55,683.10","54,857.75","","0.27%"
"21-06-2024","55,429.15","55,748.00","55,854.75","55,322.95","","-0.08%"
"20-06-2024","55,473.80","55,121.35","55,514.60","54,832.00","","0.95%"
"19-06-2024","54,951.70","55,679.15","55,679.60","54,671.90","","-0.97%"
"18-06-2024","55,490.05","55,421.20","55,523.20","55,201.55","","0.48%"
"14-06-2024","55,225.95","54,834.45","55,270.95","54,612.70","","1.05%"
"13-06-2024","54,652.25","54,647.10","54,753.20","54,357.45","","0.79%"
"12-06-2024","54,226.10","53,911.20","54,308.80","53,857.60","","1.04%"
"11-06-2024","53,666.50","53,450.30","53,880.50","53,282.75","","0.81%"
"10-06-2024","53,235.75","53,463.75","53,705.80","52,990.85","","0.08%"
"07-06-2024","53,194.70","52,537.25","53,234.65","52,327.35","","1.49%"
"06-06-2024","52,413.70","51,876.90","52,707.85","51,818.65","","2.24%"
"05-06-2024","51,266.70","49,730.75","51,414.25","48,379.75","","4.30%"
"04-06-2024","49,150.80","53,410.15","53,410.15","47,246.60","","-7.88%"
"03-06-2024","53,353.35","53,705.30","53,705.30","52,825.65","","3.19%"
"31-05-2024","51,705.70","51,717.00","51,844.50","51,186.35","","0.54%"
"30-05-2024","51,426.85","52,109.15","52,133.25","51,331.10","","-1.34%"
"29-05-2024","52,125.75","52,128.60","52,323.95","51,856.20","","-0.32%"
"28-05-2024","52,294.80","52,870.75","52,994.40","52,066.35","","-0.89%"
"27-05-2024","52,761.75","52,661.05","53,043.60","52,405.80","","0.64%"
"24-05-2024","52,424.45","52,464.55","52,731.30","52,324.40","","0.01%"
"23-05-2024","52,418.55","52,395.85","52,452.65","52,052.50","","0.48%"
"22-05-2024","52,167.50","52,284.05","52,372.30","51,680.10","","0.19%"
"21-05-2024","52,068.30","51,904.10","52,109.15","51,579.10","","0.38%"
"18-05-2024","51,869.25","51,832.20","51,916.45","51,775.70","","0.51%"
"17-05-2024","51,604.90","51,306.80","51,629.45","51,209.20","","0.88%"
"16-05-2024","51,153.30","50,939.90","51,216.20","50,724.30","","0.88%"
"15-05-2024","50,707.75","50,401.75","50,768.70","50,382.85","","0.96%"
"14-05-2024","50,225.20","49,859.20","50,268.90","49,654.45","","0.98%"
"13-05-2024","49,735.40","49,544.55","49,818.95","48,568.10","","0.41%"
"10-05-2024","49,532.30","49,252.35","49,585.55","48,605.40","","0.86%"
"09-05-2024","49,109.15","50,109.75","50,155.50","49,016.40","","-1.85%"
"08-05-2024","50,036.30","49,588.80","50,169.85","49,265.60","","0.73%"
"07-05-2024","49,674.45","50,775.95","50,788.70","49,363.75","","-1.95%"
"06-05-2024","50,662.20","51,258.15","51,265.80","50,342.30","","-0.54%"
"03-05-2024","50,935.15","51,284.00","51,342.65","50,655.15","","-0.35%"
"02-05-2024","51,115.10","51,079.70","51,176.55","50,853.70","","0.49%"
"30-04-2024","50,868.20","51,028.05","51,232.35","50,807.90","","0.07%"
"29-04-2024","50,834.45","50,738.40","50,875.70","50,522.45","","0.42%"
"26-04-2024","50,624.10","50,365.35","50,684.50","50,333.50","","0.79%"
"25-04-2024","50,228.50","50,010.35","50,271.05","49,822.35","","0.47%"
"24-04-2024","49,991.90","49,855.15","50,050.40","49,807.30","","0.76%"
"23-04-2024","49,614.85","49,396.45","49,698.35","49,291.90","","1.06%"
"22-04-2024","49,096.40","49,118.10","49,215.85","48,916.15","","0.82%"
"19-04-2024","48,696.95","48,548.40","48,913.70","47,952.70","","-0.61%"
"18-04-2024","48,995.70","49,532.00","49,731.20","48,893.25","","-0.49%"
"16-04-2024","49,236.65","48,993.35","49,550.30","48,842.95","","-0.09%"
"15-04-2024","49,281.00","49,105.00","49,644.75","48,785.85","","-1.57%"
"12-04-2024","50,067.55","50,339.20","50,590.20","50,022.05","","-0.62%"
"10-04-2024","50,380.40","50,075.40","50,443.15","49,963.20","","0.97%"
"09-04-2024","49,894.70","50,279.10","50,309.60","49,744.15","","-0.29%"
"08-04-2024","50,041.40","50,355.55","50,361.05","49,760.25","","0.04%"
"05-04-2024","50,022.85","49,791.75","50,058.55","49,678.75","","0.56%"
"04-04-2024","49,743.80","50,101.10","50,152.35","49,605.80","","0.01%"
"03-04-2024","49,736.70","49,398.95","49,801.40","49,252.70","","0.52%"
"02-04-2024","49,479.30","49,117.30","49,521.30","48,918.45","","1.16%"
"01-04-2024","48,912.05","48,463.15","48,958.50","48,388.85","1.28B","1.74%"
"28-03-2024","48,075.75","48,131.40","48,250.25","47,785.20","","0.50%"
"27-03-2024","47,837.35","47,965.30","48,135.35","47,786.10","","0.06%"
"26-03-2024","47,807.65","47,200.25","47,842.20","47,193.65","","1.05%"
"22-03-2024","47,312.85","46,986.25","47,371.00","46,843.50","","0.59%"
"21-03-2024","47,033.55","46,430.70","47,071.15","46,424.85","","2.43%"
"20-03-2024","45,919.90","46,096.65","46,234.70","45,395.30","","-0.01%"
"19-03-2024","45,926.30","46,514.80","46,536.55","45,751.05","","-1.24%"
"18-03-2024","46,501.65","46,669.10","46,847.95","46,149.55","","-0.39%"
"15-03-2024","46,685.60","46,904.45","47,145.30","46,062.05","","-0.46%"
"14-03-2024","46,901.20","45,658.10","46,979.75","45,293.35","","2.02%"
"13-03-2024","45,971.40","48,190.05","48,278.00","45,656.85","","-4.40%"
"12-03-2024","48,086.85","48,837.20","48,891.20","47,862.40","","-1.41%"
"11-03-2024","48,774.65","49,194.60","49,201.20","48,697.35","","-0.39%"
"07-03-2024","48,966.15","48,935.90","49,182.05","48,868.60","","0.22%"
"06-03-2024","48,857.30","49,213.70","49,228.10","48,092.65","","-0.52%"
"05-03-2024","49,114.90","49,278.30","49,381.65","48,999.85","","-0.27%"
"04-03-2024","49,248.90","49,273.70","49,334.75","48,971.15","","0.19%"
"02-03-2024","49,153.05","49,056.65","49,229.40","48,950.80","","0.74%"
"01-03-2024","48,790.60","48,574.95","48,830.50","48,517.45","","0.94%"
"29-02-2024","48,335.70","48,098.65","48,470.80","47,548.80","","0.51%"
"28-02-2024","48,089.10","49,159.85","49,184.60","47,972.10","","-1.94%"
"27-02-2024","49,041.20","49,139.55","49,351.80","48,860.95","","-0.12%"
"26-02-2024","49,102.30","49,320.75","49,404.40","48,845.70","","-0.36%"
"23-02-2024","49,279.55","49,359.05","49,506.25","49,164.05","","0.31%"
"22-02-2024","49,128.35","48,857.00","49,189.30","48,195.50","","1.02%"
"21-02-2024","48,630.50","49,411.35","49,464.90","48,499.55","","-1.25%"
"20-02-2024","49,248.45","49,347.10","49,451.70","49,078.40","","-0.13%"
"19-02-2024","49,310.95","49,437.50","49,524.85","49,263.90","1.28B","0.36%"
"16-02-2024","49,131.95","49,059.65","49,210.10","48,897.65","","0.64%"
"15-02-2024","48,821.90","48,653.35","48,896.10","48,583.40","","1.01%"
"14-02-2024","48,331.90","47,313.00","48,494.85","47,096.50","","1.04%"
"13-02-2024","47,835.65","47,754.65","47,908.20","46,943.25","","0.34%"
"12-02-2024","47,675.80","49,137.65","49,142.90","47,526.55","","-2.48%"
"09-02-2024","48,889.05","49,390.70","49,395.70","48,040.75","","-0.89%"
"08-02-2024","49,327.80","49,776.40","49,780.65","49,238.70","","-0.05%"
"07-02-2024","49,352.05","49,349.10","49,430.85","48,950.05","","0.75%"
"06-02-2024","48,984.65","48,638.55","49,018.50","48,301.55","","1.19%"
"05-02-2024","48,410.20","48,668.65","48,876.40","48,296.10","","-0.14%"
"02-02-2024","48,477.00","48,521.00","48,796.35","48,416.10","","0.37%"
"01-02-2024","48,298.00","48,726.75","48,726.75","47,987.30","","-0.56%"
"31-01-2024","48,568.60","47,876.10","48,598.05","47,827.30","","1.63%"
"30-01-2024","47,791.95","48,233.00","48,296.40","47,731.85","","-0.39%"
"29-01-2024","47,979.05","47,406.10","48,003.15","47,289.80","","1.63%"
"25-01-2024","47,208.65","47,565.80","47,589.25","46,951.50","","-0.45%"
"24-01-2024","47,423.40","46,681.15","47,505.40","46,081.35","","1.83%"
"23-01-2024","46,569.60","48,459.15","48,493.95","46,259.00","","-3.15%"
"20-01-2024","48,085.90","48,163.70","48,284.55","47,902.65","","0.56%"
"19-01-2024","47,815.95","47,510.40","47,855.90","47,377.15","","1.52%"
"18-01-2024","47,099.85","47,038.20","47,176.15","45,860.25","","-0.11%"
"17-01-2024","47,151.55","47,252.75","47,599.90","46,899.55","","-1.08%"
"16-01-2024","47,667.40","47,970.75","48,053.45","47,249.65","","-0.36%"
"15-01-2024","47,837.95","47,797.05","47,951.35","47,485.90","","0.68%"
"12-01-2024","47,512.60","47,579.05","47,595.40","47,363.65","","0.37%"
"11-01-2024","47,337.30","47,291.70","47,434.75","47,197.40","","0.49%"
"10-01-2024","47,107.15","47,057.15","47,130.15","46,576.85","","0.29%"
"09-01-2024","46,969.95","47,230.00","47,360.65","46,901.00","","0.16%"
"08-01-2024","46,894.35","47,541.55","47,560.00","46,845.35","","-1.06%"
"05-01-2024","47,396.30","47,539.30","47,647.90","47,064.20","","0.18%"
"04-01-2024","47,309.70","46,744.80","47,345.25","46,728.20","","1.68%"
"03-01-2024","46,529.05","46,473.00","46,652.45","46,183.85","","0.30%"
"02-01-2024","46,389.65","46,581.15","46,652.25","45,858.60","","-0.18%"
"01-01-2024","46,472.45","46,339.10","46,633.70","46,244.85","","0.63%"
"29-12-2023","46,181.65","45,931.15","46,248.65","45,731.15","","0.80%"
"28-12-2023","45,815.25","45,720.20","45,846.75","45,549.15","","0.56%"
"27-12-2023","45,558.95","45,621.85","45,781.60","45,341.55","","0.38%"
"26-12-2023","45,388.10","45,275.25","45,502.25","45,138.00","","0.65%"
"22-12-2023","45,094.80","45,040.55","45,234.15","44,758.55","","0.73%"
"21-12-2023","44,767.70","43,609.90","44,825.15","43,281.30","","1.69%"
"20-12-2023","44,024.95","45,757.95","45,955.95","43,845.35","","-3.27%"
"19-12-2023","45,512.45","45,813.00","45,837.60","45,276.75","","-0.38%"
"18-12-2023","45,685.15","45,678.60","45,833.95","45,355.15","","0.22%"
"15-12-2023","45,586.55","45,791.35","45,814.45","45,514.10","","0.11%"
"14-12-2023","45,534.30","45,276.55","45,587.00","45,221.45","","1.31%"
"13-12-2023","44,947.30","44,689.00","44,997.55","44,465.95","","0.88%"
"12-12-2023","44,555.75","44,890.65","44,920.65","44,303.65","","-0.39%"
"11-12-2023","44,729.15","44,536.80","44,762.95","44,458.30","","0.74%"
"08-12-2023","44,400.20","44,662.50","44,758.35","44,033.15","","-0.21%"
"07-12-2023","44,495.00","44,301.15","44,516.90","44,007.95","","0.59%"
"06-12-2023","44,232.45","44,299.45","44,434.75","43,989.25","","0.25%"
"05-12-2023","44,122.90","44,095.45","44,187.95","43,661.10","","0.47%"
"04-12-2023","43,918.60","44,116.45","44,148.90","43,727.95","","1.24%"
"01-12-2023","43,382.40","43,155.05","43,469.30","43,118.25","","1.10%"
"30-11-2023","42,908.90","42,709.85","42,979.65","42,483.70","","0.68%"
"29-11-2023","42,618.70","42,507.10","42,664.70","42,501.30","","0.81%"
"28-11-2023","42,278.00","42,200.95","42,299.75","42,077.60","","0.54%"
"24-11-2023","42,050.45","42,145.35","42,193.20","41,992.90","","0.06%"
"23-11-2023","42,027.30","42,168.95","42,184.40","42,006.50","","0.00%"
"22-11-2023","42,027.10","41,949.25","42,078.30","41,676.35","","0.34%"
"21-11-2023","41,883.50","42,023.15","42,058.95","41,843.70","","0.06%"
"20-11-2023","41,856.45","41,920.00","42,011.10","41,774.50","","0.11%"
"17-11-2023","41,811.25","41,670.70","41,863.20","41,584.15","","0.20%"
"16-11-2023","41,726.30","41,463.70","41,818.95","41,414.90","","0.78%"
"15-11-2023","41,404.85","41,401.85","41,432.55","41,237.05","","0.96%"
"13-11-2023","41,009.70","40,933.95","41,063.70","40,784.25","","0.07%"
"12-11-2023","40,982.85","41,048.35","41,085.90","40,954.85","","0.61%"
"10-11-2023","40,733.05","40,509.30","40,778.10","40,297.25","","0.48%"
"09-11-2023","40,537.65","40,566.35","40,680.90","40,454.60","","0.22%"
"08-11-2023","40,446.85","40,275.80","40,482.30","40,250.75","","0.99%"
"07-11-2023","40,049.80","40,031.45","40,139.25","39,892.60","","0.28%"
"06-11-2023","39,937.10","39,831.35","39,967.70","39,743.40","","0.88%"
"03-11-2023","39,587.40","39,576.75","39,640.05","39,490.40","","0.70%"
"02-11-2023","39,312.45","39,061.75","39,351.70","39,055.45","","1.39%"
"01-11-2023","38,775.10","38,983.00","39,004.20","38,738.70","","-0.26%"
"31-10-2023","38,876.95","38,952.95","39,116.65","38,818.95","","0.37%"
"30-10-2023","38,735.20","38,804.35","38,832.70","38,363.20","","0.09%"
"27-10-2023","38,701.85","38,383.50","38,828.35","38,383.00","","1.54%"
"26-10-2023","38,116.75","38,337.75","38,365.80","37,655.85","","-1.16%"
"25-10-2023","38,564.25","38,964.35","39,083.40","38,187.65","","-0.65%"
"23-10-2023","38,817.35","39,918.10","39,971.90","38,706.10","","-2.66%"
"20-10-2023","39,878.75","40,256.10","40,322.40","39,754.45","","-1.13%"
"19-10-2023","40,332.60","40,219.30","40,375.60","40,001.00","","-0.09%"
"18-10-2023","40,367.15","40,799.80","40,844.40","40,318.85","","-0.90%"
"17-10-2023","40,733.35","40,798.25","40,849.45","40,666.30","","0.35%"
"16-10-2023","40,590.65","40,571.55","40,687.60","40,443.55","","0.21%"
"13-10-2023","40,506.15","40,429.80","40,641.85","40,348.80","","-0.12%"
"12-10-2023","40,555.50","40,654.55","40,704.95","40,523.40","","0.17%"
"11-10-2023","40,486.25","40,539.95","40,731.15","40,458.65","","0.50%"
"10-10-2023","40,285.50","39,925.75","40,325.00","39,921.95","","1.36%"
"09-10-2023","39,744.65","39,895.00","39,987.30","39,634.70","","-1.34%"
"06-10-2023","40,284.70","40,207.00","40,319.35","40,123.85","","0.60%"
"05-10-2023","40,046.00","40,246.55","40,402.40","40,014.05","","0.00%"
"04-10-2023","40,047.50","40,522.75","40,525.85","39,746.85","","-1.38%"
"03-10-2023","40,608.85","40,562.10","40,666.00","40,382.30","","0.18%"
"29-09-2023","40,537.05","40,273.90","40,663.25","40,165.50","","1.08%"
"28-09-2023","40,104.05","40,734.25","40,766.75","40,051.65","","-1.32%"
"27-09-2023","40,640.80","40,423.20","40,678.40","40,311.40","","0.75%"
"26-09-2023","40,338.85","40,437.65","40,546.60","40,312.85","","-0.17%"
"25-09-2023","40,405.70","40,216.95","40,456.35","39,909.85","","0.66%"
"22-09-2023","40,139.15","40,240.45","40,399.55","39,909.25","","-0.11%"
"21-09-2023","40,184.85","40,480.65","40,664.95","40,095.45","","-0.89%"
"20-09-2023","40,543.85","40,515.40","40,714.45","40,311.65","","-0.28%"
"18-09-2023","40,658.20","40,885.30","40,890.50","40,633.10","","-0.42%"
"15-09-2023","40,829.90","40,908.40","40,982.75","40,711.60","","0.28%"
"14-09-2023","40,716.05","40,455.65","40,740.85","40,403.60","","1.17%"
"13-09-2023","40,245.10","40,142.75","40,345.75","39,603.65","","0.19%"
"12-09-2023","40,170.30","41,684.90","41,686.75","40,128.00","","-3.07%"
"11-09-2023","41,444.20","41,225.80","41,467.20","41,148.70","","1.14%"
"08-09-2023","40,977.75","40,722.80","41,011.15","40,593.90","","0.95%"
"07-09-2023","40,593.90","40,362.80","40,619.15","40,284.10","","0.77%"
"06-09-2023","40,284.10","40,367.35","40,377.30","40,154.80","","0.08%"
"05-09-2023","40,253.60","39,995.45","40,292.15","39,830.35","","1.06%"
"04-09-2023","39,830.35","39,630.75","39,885.30","39,445.60","","0.98%"
"01-09-2023","39,445.60","39,148.40","39,480.50","39,035.80","","0.84%"
"31-08-2023","39,118.65","39,202.35","39,241.90","38,965.90","","0.11%"
"30-08-2023","39,077.55","38,966.80","39,151.90","38,953.80","","0.73%"
"29-08-2023","38,794.80","38,777.85","38,844.00","38,708.85","","0.34%"
"28-08-2023","38,662.15","38,605.50","38,733.25","38,508.25","","0.50%"
"25-08-2023","38,471.25","38,712.15","38,805.80","38,385.15","","-0.82%"
"24-08-2023","38,789.00","38,934.95","39,039.00","38,751.25","","0.24%"
"23-08-2023","38,694.65","38,681.10","38,831.80","38,641.70","","0.39%"
"22-08-2023","38,544.30","38,263.85","38,563.00","38,237.65","","1.10%"
"21-08-2023","38,126.40","37,900.15","38,160.85","37,830.65","","0.82%"
"18-08-2023","37,815.40","37,923.90","38,003.20","37,715.15","","-0.21%"
"17-08-2023","37,895.50","37,901.40","38,013.80","37,832.90","","0.25%"
"16-08-2023","37,801.65","37,709.00","37,844.45","37,526.35","760.75M","0.08%"
